param_index,param_name,unit,norm_value,readback,display
71,"PtVr Rel Tm"," msec",0.593750,0.593750,"3525.42"
71,"PtVr Rel Tm"," msec",0.625000,0.625000,"3906.27"
71,"PtVr Rel Tm"," msec",0.656250,0.656250,"4306.65"
71,"PtVr Rel Tm"," msec",0.687500,0.687500,"4726.57"
71,"PtVr Rel Tm"," msec",0.718750,0.718750,"5166.01"
71,"PtVr Rel Tm"," msec",0.750000,0.750000,"5624.99"
71,"PtVr Rel Tm"," msec",0.781250,0.781250,"6103.49"
71,"PtVr Rel Tm"," msec",0.812500,0.812500,"6601.53"
71,"PtVr Rel Tm"," msec",0.843750,0.843750,"7119.1"
71,"PtVr Rel Tm"," msec",0.875000,0.875000,"7656.2"
71,"PtVr Rel Tm"," msec",0.906250,0.906250,"8212.83"
71,"PtVr Rel Tm"," msec",0.937500,0.937500,"8788.99"
71,"PtVr Rel Tm"," msec",0.968750,0.968750,"9384.68"
71,"PtVr Rel Tm"," msec",1.000000,1.000000,"9999.9"
72,"PtVr Rel Lv"," %",0.000000,0.000000,"0"
72,"PtVr Rel Lv"," %",0.031250,0.031250,"3"
72,"PtVr Rel Lv"," %",0.062500,0.062500,"6"
72,"PtVr Rel Lv"," %",0.093750,0.093750,"9"
72,"PtVr Rel Lv"," %",0.125000,0.125000,"12"
72,"PtVr Rel Lv"," %",0.156250,0.156250,"15"
72,"PtVr Rel Lv"," %",0.187500,0.187500,"18"
72,"PtVr Rel Lv"," %",0.218750,0.218750,"21"
72,"PtVr Rel Lv"," %",0.250000,0.250000,"25"
72,"PtVr Rel Lv"," %",0.281250,0.281250,"28"
72,"PtVr Rel Lv"," %",0.312500,0.312500,"31"
72,"PtVr Rel Lv"," %",0.343750,0.343750,"34"
72,"PtVr Rel Lv"," %",0.375000,0.375000,"37"
72,"PtVr Rel Lv"," %",0.406250,0.406250,"40"
72,"PtVr Rel Lv"," %",0.437500,0.437500,"43"
72,"PtVr Rel Lv"," %",0.468750,0.468750,"46"
72,"PtVr Rel Lv"," %",0.500000,0.500000,"50"
72,"PtVr Rel Lv"," %",0.531250,0.531250,"53"
72,"PtVr Rel Lv"," %",0.562500,0.562500,"56"
72,"PtVr Rel Lv"," %",0.593750,0.593750,"59"
72,"PtVr Rel Lv"," %",0.625000,0.625000,"62"
72,"PtVr Rel Lv"," %",0.656250,0.656250,"65"
72,"PtVr Rel Lv"," %",0.687500,0.687500,"68"
72,"PtVr Rel Lv"," %",0.718750,0.718750,"71"
72,"PtVr Rel Lv"," %",0.750000,0.750000,"75"
72,"PtVr Rel Lv"," %",0.781250,0.781250,"78"
72,"PtVr Rel Lv"," %",0.812500,0.812500,"81"
72,"PtVr Rel Lv"," %",0.843750,0.843750,"84"
72,"PtVr Rel Lv"," %",0.875000,0.875000,"87"
72,"PtVr Rel Lv"," %",0.906250,0.906250,"90"
72,"PtVr Rel Lv"," %",0.937500,0.937500,"93"
72,"PtVr Rel Lv"," %",0.968750,0.968750,"96"
72,"PtVr Rel Lv"," %",1.000000,1.000000,"100"
73,"PnVr Ini Lv"," %",0.000000,0.000000,"0"
73,"PnVr Ini Lv"," %",0.031250,0.031250,"3"
73,"PnVr Ini Lv"," %",0.062500,0.062500,"6"
73,"PnVr Ini Lv"," %",0.093750,0.093750,"9"
73,"PnVr Ini Lv"," %",0.125000,0.125000,"12"
73,"PnVr Ini Lv"," %",0.156250,0.156250,"15"
73,"PnVr Ini Lv"," %",0.187500,0.187500,"18"
73,"PnVr Ini Lv"," %",0.218750,0.218750,"21"
73,"PnVr Ini Lv"," %",0.250000,0.250000,"25"
73,"PnVr Ini Lv"," %",0.281250,0.281250,"28"
73,"PnVr Ini Lv"," %",0.312500,0.312500,"31"
73,"PnVr Ini Lv"," %",0.343750,0.343750,"34"
73,"PnVr Ini Lv"," %",0.375000,0.375000,"37"
73,"PnVr Ini Lv"," %",0.406250,0.406250,"40"
73,"PnVr Ini Lv"," %",0.437500,0.437500,"43"
73,"PnVr Ini Lv"," %",0.468750,0.468750,"46"
73,"PnVr Ini Lv"," %",0.500000,0.500000,"50"
73,"PnVr Ini Lv"," %",0.531250,0.531250,"53"
73,"PnVr Ini Lv"," %",0.562500,0.562500,"56"
73,"PnVr Ini Lv"," %",0.593750,0.593750,"59"
73,"PnVr Ini Lv"," %",0.625000,0.625000,"62"
73,"PnVr Ini Lv"," %",0.656250,0.656250,"65"
73,"PnVr Ini Lv"," %",0.687500,0.687500,"68"
73,"PnVr Ini Lv"," %",0.718750,0.718750,"71"
73,"PnVr Ini Lv"," %",0.750000,0.750000,"75"
73,"PnVr Ini Lv"," %",0.781250,0.781250,"78"
73,"PnVr Ini Lv"," %",0.812500,0.812500,"81"
73,"PnVr Ini Lv"," %",0.843750,0.843750,"84"
73,"PnVr Ini Lv"," %",0.875000,0.875000,"87"
73,"PnVr Ini Lv"," %",0.906250,0.906250,"90"
73,"PnVr Ini Lv"," %",0.937500,0.937500,"93"
73,"PnVr Ini Lv"," %",0.968750,0.968750,"96"
73,"PnVr Ini Lv"," %",1.000000,1.000000,"100"
74,"PnVr Atk Tm"," msec",0.000000,0.000000,"0.1"
74,"PnVr Atk Tm"," msec",0.031250,0.031250,"9.87"
74,"PnVr Atk Tm"," msec",0.062500,0.062500,"39.16"
74,"PnVr Atk Tm"," msec",0.093750,0.093750,"87.99"
74,"PnVr Atk Tm"," msec",0.125000,0.125000,"156.35"
74,"PnVr Atk Tm"," msec",0.156250,0.156250,"244.24"
74,"PnVr Atk Tm"," msec",0.187500,0.187500,"351.66"
74,"PnVr Atk Tm"," msec",0.218750,0.218750,"478.61"
74,"PnVr Atk Tm"," msec",0.250000,0.250000,"625.09"
74,"PnVr Atk Tm"," msec",0.281250,0.281250,"791.1"
74,"PnVr Atk Tm"," msec",0.312500,0.312500,"976.64"
74,"PnVr Atk Tm"," msec",0.343750,0.343750,"1181.72"
74,"PnVr Atk Tm"," msec",0.375000,0.375000,"1406.32"
74,"PnVr Atk Tm"," msec",0.406250,0.406250,"1650.46"
74,"PnVr Atk Tm"," msec",0.437500,0.437500,"1914.12"
74,"PnVr Atk Tm"," msec",0.468750,0.468750,"2197.32"
74,"PnVr Atk Tm"," msec",0.500000,0.500000,"2500.05"
74,"PnVr Atk Tm"," msec",0.531250,0.531250,"2822.31"
74,"PnVr Atk Tm"," msec",0.562500,0.562500,"3164.1"
74,"PnVr Atk Tm"," msec",0.593750,0.593750,"3525.42"
74,"PnVr Atk Tm"," msec",0.625000,0.625000,"3906.27"
74,"PnVr Atk Tm"," msec",0.656250,0.656250,"4306.65"
74,"PnVr Atk Tm"," msec",0.687500,0.687500,"4726.57"
74,"PnVr Atk Tm"," msec",0.718750,0.718750,"5166.01"
74,"PnVr Atk Tm"," msec",0.750000,0.750000,"5624.99"
74,"PnVr Atk Tm"," msec",0.781250,0.781250,"6103.49"
74,"PnVr Atk Tm"," msec",0.812500,0.812500,"6601.53"
74,"PnVr Atk Tm"," msec",0.843750,0.843750,"7119.1"
74,"PnVr Atk Tm"," msec",0.875000,0.875000,"7656.2"
74,"PnVr Atk Tm"," msec",0.906250,0.906250,"8212.83"
74,"PnVr Atk Tm"," msec",0.937500,0.937500,"8788.99"
74,"PnVr Atk Tm"," msec",0.968750,0.968750,"9384.68"
74,"PnVr Atk Tm"," msec",1.000000,1.000000,"9999.9"
75,"PnVr Atk Lv"," %",0.000000,0.000000,"0"
75,"PnVr Atk Lv"," %",0.031250,0.031250,"3"
75,"PnVr Atk Lv"," %",0.062500,0.062500,"6"
75,"PnVr Atk Lv"," %",0.093750,0.093750,"9"
75,"PnVr Atk Lv"," %",0.125000,0.125000,"12"
75,"PnVr Atk Lv"," %",0.156250,0.156250,"15"
75,"PnVr Atk Lv"," %",0.187500,0.187500,"18"
75,"PnVr Atk Lv"," %",0.218750,0.218750,"21"
75,"PnVr Atk Lv"," %",0.250000,0.250000,"25"
75,"PnVr Atk Lv"," %",0.281250,0.281250,"28"
75,"PnVr Atk Lv"," %",0.312500,0.312500,"31"
75,"PnVr Atk Lv"," %",0.343750,0.343750,"34"
75,"PnVr Atk Lv"," %",0.375000,0.375000,"37"
75,"PnVr Atk Lv"," %",0.406250,0.406250,"40"
75,"PnVr Atk Lv"," %",0.437500,0.437500,"43"
75,"PnVr Atk Lv"," %",0.468750,0.468750,"46"
75,"PnVr Atk Lv"," %",0.500000,0.500000,"50"
75,"PnVr Atk Lv"," %",0.531250,0.531250,"53"
75,"PnVr Atk Lv"," %",0.562500,0.562500,"56"
75,"PnVr Atk Lv"," %",0.593750,0.593750,"59"
75,"PnVr Atk Lv"," %",0.625000,0.625000,"62"
75,"PnVr Atk Lv"," %",0.656250,0.656250,"65"
75,"PnVr Atk Lv"," %",0.687500,0.687500,"68"
75,"PnVr Atk Lv"," %",0.718750,0.718750,"71"
75,"PnVr Atk Lv"," %",0.750000,0.750000,"75"
75,"PnVr Atk Lv"," %",0.781250,0.781250,"78"
75,"PnVr Atk Lv"," %",0.812500,0.812500,"81"
75,"PnVr Atk Lv"," %",0.843750,0.843750,"84"
75,"PnVr Atk Lv"," %",0.875000,0.875000,"87"
75,"PnVr Atk Lv"," %",0.906250,0.906250,"90"
75,"PnVr Atk Lv"," %",0.937500,0.937500,"93"
75,"PnVr Atk Lv"," %",0.968750,0.968750,"96"
75,"PnVr Atk Lv"," %",1.000000,1.000000,"100"
76,"PnVr Dec Tm"," msec",0.000000,0.000000,"0.1"
76,"PnVr Dec Tm"," msec",0.031250,0.031250,"9.87"
76,"PnVr Dec Tm"," msec",0.062500,0.062500,"39.16"
76,"PnVr Dec Tm"," msec",0.093750,0.093750,"87.99"
76,"PnVr Dec Tm"," msec",0.125000,0.125000,"156.35"
76,"PnVr Dec Tm"," msec",0.156250,0.156250,"244.24"
76,"PnVr Dec Tm"," msec",0.187500,0.187500,"351.66"
76,"PnVr Dec Tm"," msec",0.218750,0.218750,"478.61"
76,"PnVr Dec Tm"," msec",0.250000,0.250000,"625.09"
76,"PnVr Dec Tm"," msec",0.281250,0.281250,"791.1"
76,"PnVr Dec Tm"," msec",0.312500,0.312500,"976.64"
76,"PnVr Dec Tm"," msec",0.343750,0.343750,"1181.72"
76,"PnVr Dec Tm"," msec",0.375000,0.375000,"1406.32"
76,"PnVr Dec Tm"," msec",0.406250,0.406250,"1650.46"
76,"PnVr Dec Tm"," msec",0.437500,0.437500,"1914.12"
76,"PnVr Dec Tm"," msec",0.468750,0.468750,"2197.32"
76,"PnVr Dec Tm"," msec",0.500000,0.500000,"2500.05"
76,"PnVr Dec Tm"," msec",0.531250,0.531250,"2822.31"
76,"PnVr Dec Tm"," msec",0.562500,0.562500,"3164.1"
76,"PnVr Dec Tm"," msec",0.593750,0.593750,"3525.42"
76,"PnVr Dec Tm"," msec",0.625000,0.625000,"3906.27"
76,"PnVr Dec Tm"," msec",0.656250,0.656250,"4306.65"
76,"PnVr Dec Tm"," msec",0.687500,0.687500,"4726.57"
76,"PnVr Dec Tm"," msec",0.718750,0.718750,"5166.01"
76,"PnVr Dec Tm"," msec",0.750000,0.750000,"5624.99"
76,"PnVr Dec Tm"," msec",0.781250,0.781250,"6103.49"
76,"PnVr Dec Tm"," msec",0.812500,0.812500,"6601.53"
76,"PnVr Dec Tm"," msec",0.843750,0.843750,"7119.1"
76,"PnVr Dec Tm"," msec",0.875000,0.875000,"7656.2"
76,"PnVr Dec Tm"," msec",0.906250,0.906250,"8212.83"
76,"PnVr Dec Tm"," msec",0.937500,0.937500,"8788.99"
76,"PnVr Dec Tm"," msec",0.968750,0.968750,"9384.68"
76,"PnVr Dec Tm"," msec",1.000000,1.000000,"9999.9"
77,"PnVr Dec Lv"," %",0.000000,0.000000,"0"
77,"PnVr Dec Lv"," %",0.031250,0.031250,"3"
77,"PnVr Dec Lv"," %",0.062500,0.062500,"6"
77,"PnVr Dec Lv"," %",0.093750,0.093750,"9"
77,"PnVr Dec Lv"," %",0.125000,0.125000,"12"
77,"PnVr Dec Lv"," %",0.156250,0.156250,"15"
77,"PnVr Dec Lv"," %",0.187500,0.187500,"18"
77,"PnVr Dec Lv"," %",0.218750,0.218750,"21"
77,"PnVr Dec Lv"," %",0.250000,0.250000,"25"
77,"PnVr Dec Lv"," %",0.281250,0.281250,"28"
77,"PnVr Dec Lv"," %",0.312500,0.312500,"31"
77,"PnVr Dec Lv"," %",0.343750,0.343750,"34"
77,"PnVr Dec Lv"," %",0.375000,0.375000,"37"
77,"PnVr Dec Lv"," %",0.406250,0.406250,"40"
77,"PnVr Dec Lv"," %",0.437500,0.437500,"43"
77,"PnVr Dec Lv"," %",0.468750,0.468750,"46"
77,"PnVr Dec Lv"," %",0.500000,0.500000,"50"
77,"PnVr Dec Lv"," %",0.531250,0.531250,"53"
77,"PnVr Dec Lv"," %",0.562500,0.562500,"56"
77,"PnVr Dec Lv"," %",0.593750,0.593750,"59"
77,"PnVr Dec Lv"," %",0.625000,0.625000,"62"
77,"PnVr Dec Lv"," %",0.656250,0.656250,"65"
77,"PnVr Dec Lv"," %",0.687500,0.687500,"68"
77,"PnVr Dec Lv"," %",0.718750,0.718750,"71"
77,"PnVr Dec Lv"," %",0.750000,0.750000,"75"
77,"PnVr Dec Lv"," %",0.781250,0.781250,"78"
77,"PnVr Dec Lv"," %",0.812500,0.812500,"81"
77,"PnVr Dec Lv"," %",0.843750,0.843750,"84"
77,"PnVr Dec Lv"," %",0.875000,0.875000,"87"
77,"PnVr Dec Lv"," %",0.906250,0.906250,"90"
77,"PnVr Dec Lv"," %",0.937500,0.937500,"93"
77,"PnVr Dec Lv"," %",0.968750,0.968750,"96"
77,"PnVr Dec Lv"," %",1.000000,1.000000,"100"
78,"PnVr Rel Tm"," msec",0.000000,0.000000,"0.1"
78,"PnVr Rel Tm"," msec",0.031250,0.031250,"9.87"
78,"PnVr Rel Tm"," msec",0.062500,0.062500,"39.16"
78,"PnVr Rel Tm"," msec",0.093750,0.093750,"87.99"
78,"PnVr Rel Tm"," msec",0.125000,0.125000,"156.35"
78,"PnVr Rel Tm"," msec",0.156250,0.156250,"244.24"
78,"PnVr Rel Tm"," msec",0.187500,0.187500,"351.66"
78,"PnVr Rel Tm"," msec",0.218750,0.218750,"478.61"
78,"PnVr Rel Tm"," msec",0.250000,0.250000,"625.09"
78,"PnVr Rel Tm"," msec",0.281250,0.281250,"791.1"
78,"PnVr Rel Tm"," msec",0.312500,0.312500,"976.64"
78,"PnVr Rel Tm"," msec",0.343750,0.343750,"1181.72"
78,"PnVr Rel Tm"," msec",0.375000,0.375000,"1406.32"
78,"PnVr Rel Tm"," msec",0.406250,0.406250,"1650.46"
78,"PnVr Rel Tm"," msec",0.437500,0.437500,"1914.12"
78,"PnVr Rel Tm"," msec",0.468750,0.468750,"2197.32"
78,"PnVr Rel Tm"," msec",0.500000,0.500000,"2500.05"
78,"PnVr Rel Tm"," msec",0.531250,0.531250,"2822.31"
78,"PnVr Rel Tm"," msec",0.562500,0.562500,"3164.1"
78,"PnVr Rel Tm"," msec",0.593750,0.593750,"3525.42"
78,"PnVr Rel Tm"," msec",0.625000,0.625000,"3906.27"
78,"PnVr Rel Tm"," msec",0.656250,0.656250,"4306.65"
78,"PnVr Rel Tm"," msec",0.687500,0.687500,"4726.57"
78,"PnVr Rel Tm"," msec",0.718750,0.718750,"5166.01"
78,"PnVr Rel Tm"," msec",0.750000,0.750000,"5624.99"
78,"PnVr Rel Tm"," msec",0.781250,0.781250,"6103.49"
78,"PnVr Rel Tm"," msec",0.812500,0.812500,"6601.53"
78,"PnVr Rel Tm"," msec",0.843750,0.843750,"7119.1"
78,"PnVr Rel Tm"," msec",0.875000,0.875000,"7656.2"
78,"PnVr Rel Tm"," msec",0.906250,0.906250,"8212.83"
78,"PnVr Rel Tm"," msec",0.937500,0.937500,"8788.99"
78,"PnVr Rel Tm"," msec",0.968750,0.968750,"9384.68"
78,"PnVr Rel Tm"," msec",1.000000,1.000000,"9999.9"
79,"PnVr Rel Lv"," %",0.000000,0.000000,"0"
79,"PnVr Rel Lv"," %",0.031250,0.031250,"3"
79,"PnVr Rel Lv"," %",0.062500,0.062500,"6"
79,"PnVr Rel Lv"," %",0.093750,0.093750,"9"
79,"PnVr Rel Lv"," %",0.125000,0.125000,"12"
79,"PnVr Rel Lv"," %",0.156250,0.156250,"15"
79,"PnVr Rel Lv"," %",0.187500,0.187500,"18"
79,"PnVr Rel Lv"," %",0.218750,0.218750,"21"
79,"PnVr Rel Lv"," %",0.250000,0.250000,"25"
79,"PnVr Rel Lv"," %",0.281250,0.281250,"28"
79,"PnVr Rel Lv"," %",0.312500,0.312500,"31"
79,"PnVr Rel Lv"," %",0.343750,0.343750,"34"
79,"PnVr Rel Lv"," %",0.375000,0.375000,"37"
79,"PnVr Rel Lv"," %",0.406250,0.406250,"40"
79,"PnVr Rel Lv"," %",0.437500,0.437500,"43"
79,"PnVr Rel Lv"," %",0.468750,0.468750,"46"
79,"PnVr Rel Lv"," %",0.500000,0.500000,"50"
79,"PnVr Rel Lv"," %",0.531250,0.531250,"53"
79,"PnVr Rel Lv"," %",0.562500,0.562500,"56"
79,"PnVr Rel Lv"," %",0.593750,0.593750,"59"
79,"PnVr Rel Lv"," %",0.625000,0.625000,"62"
79,"PnVr Rel Lv"," %",0.656250,0.656250,"65"
79,"PnVr Rel Lv"," %",0.687500,0.687500,"68"
79,"PnVr Rel Lv"," %",0.718750,0.718750,"71"
79,"PnVr Rel Lv"," %",0.750000,0.750000,"75"
79,"PnVr Rel Lv"," %",0.781250,0.781250,"78"
79,"PnVr Rel Lv"," %",0.812500,0.812500,"81"
79,"PnVr Rel Lv"," %",0.843750,0.843750,"84"
79,"PnVr Rel Lv"," %",0.875000,0.875000,"87"
79,"PnVr Rel Lv"," %",0.906250,0.906250,"90"
79,"PnVr Rel Lv"," %",0.937500,0.937500,"93"
79,"PnVr Rel Lv"," %",0.968750,0.968750,"96"
79,"PnVr Rel Lv"," %",1.000000,1.000000,"100"
80,"RsVr Ini Lv"," %",0.000000,0.000000,"0"
80,"RsVr Ini Lv"," %",0.031250,0.031250,"3"
80,"RsVr Ini Lv"," %",0.062500,0.062500,"6"
80,"RsVr Ini Lv"," %",0.093750,0.093750,"9"
80,"RsVr Ini Lv"," %",0.125000,0.125000,"12"
80,"RsVr Ini Lv"," %",0.156250,0.156250,"15"
80,"RsVr Ini Lv"," %",0.187500,0.187500,"18"
80,"RsVr Ini Lv"," %",0.218750,0.218750,"21"
80,"RsVr Ini Lv"," %",0.250000,0.250000,"25"
80,"RsVr Ini Lv"," %",0.281250,0.281250,"28"
80,"RsVr Ini Lv"," %",0.312500,0.312500,"31"
80,"RsVr Ini Lv"," %",0.343750,0.343750,"34"
80,"RsVr Ini Lv"," %",0.375000,0.375000,"37"
80,"RsVr Ini Lv"," %",0.406250,0.406250,"40"
80,"RsVr Ini Lv"," %",0.437500,0.437500,"43"
80,"RsVr Ini Lv"," %",0.468750,0.468750,"46"
80,"RsVr Ini Lv"," %",0.500000,0.500000,"50"
80,"RsVr Ini Lv"," %",0.531250,0.531250,"53"
80,"RsVr Ini Lv"," %",0.562500,0.562500,"56"
80,"RsVr Ini Lv"," %",0.593750,0.593750,"59"
80,"RsVr Ini Lv"," %",0.625000,0.625000,"62"
80,"RsVr Ini Lv"," %",0.656250,0.656250,"65"
80,"RsVr Ini Lv"," %",0.687500,0.687500,"68"
80,"RsVr Ini Lv"," %",0.718750,0.718750,"71"
80,"RsVr Ini Lv"," %",0.750000,0.750000,"75"
80,"RsVr Ini Lv"," %",0.781250,0.781250,"78"
80,"RsVr Ini Lv"," %",0.812500,0.812500,"81"
80,"RsVr Ini Lv"," %",0.843750,0.843750,"84"
80,"RsVr Ini Lv"," %",0.875000,0.875000,"87"
80,"RsVr Ini Lv"," %",0.906250,0.906250,"90"
80,"RsVr Ini Lv"," %",0.937500,0.937500,"93"
80,"RsVr Ini Lv"," %",0.968750,0.968750,"96"
80,"RsVr Ini Lv"," %",1.000000,1.000000,"100"
81,"RsVr Atk Tm"," msec",0.000000,0.000000,"0.1"
81,"RsVr Atk Tm"," msec",0.031250,0.031250,"9.87"
81,"RsVr Atk Tm"," msec",0.062500,0.062500,"39.16"
81,"RsVr Atk Tm"," msec",0.093750,0.093750,"87.99"
81,"RsVr Atk Tm"," msec",0.125000,0.125000,"156.35"
81,"RsVr Atk Tm"," msec",0.156250,0.156250,"244.24"
81,"RsVr Atk Tm"," msec",0.187500,0.187500,"351.66"
81,"RsVr Atk Tm"," msec",0.218750,0.218750,"478.61"
81,"RsVr Atk Tm"," msec",0.250000,0.250000,"625.09"
81,"RsVr Atk Tm"," msec",0.281250,0.281250,"791.1"
81,"RsVr Atk Tm"," msec",0.312500,0.312500,"976.64"
81,"RsVr Atk Tm"," msec",0.343750,0.343750,"1181.72"
81,"RsVr Atk Tm"," msec",0.375000,0.375000,"1406.32"
81,"RsVr Atk Tm"," msec",0.406250,0.406250,"1650.46"
81,"RsVr Atk Tm"," msec",0.437500,0.437500,"1914.12"
81,"RsVr Atk Tm"," msec",0.468750,0.468750,"2197.32"
81,"RsVr Atk Tm"," msec",0.500000,0.500000,"2500.05"
81,"RsVr Atk Tm"," msec",0.531250,0.531250,"2822.31"
81,"RsVr Atk Tm"," msec",0.562500,0.562500,"3164.1"
81,"RsVr Atk Tm"," msec",0.593750,0.593750,"3525.42"
81,"RsVr Atk Tm"," msec",0.625000,0.625000,"3906.27"
81,"RsVr Atk Tm"," msec",0.656250,0.656250,"4306.65"
81,"RsVr Atk Tm"," msec",0.687500,0.687500,"4726.57"
81,"RsVr Atk Tm"," msec",0.718750,0.718750,"5166.01"
81,"RsVr Atk Tm"," msec",0.750000,0.750000,"5624.99"
81,"RsVr Atk Tm"," msec",0.781250,0.781250,"6103.49"
81,"RsVr Atk Tm"," msec",0.812500,0.812500,"6601.53"
81,"RsVr Atk Tm"," msec",0.843750,0.843750,"7119.1"
81,"RsVr Atk Tm"," msec",0.875000,0.875000,"7656.2"
81,"RsVr Atk Tm"," msec",0.906250,0.906250,"8212.83"
81,"RsVr Atk Tm"," msec",0.937500,0.937500,"8788.99"
81,"RsVr Atk Tm"," msec",0.968750,0.968750,"9384.68"
81,"RsVr Atk Tm"," msec",1.000000,1.000000,"9999.9"
82,"RsVr Atk Lv"," %",0.000000,0.000000,"0"
82,"RsVr Atk Lv"," %",0.031250,0.031250,"3"
82,"RsVr Atk Lv"," %",0.062500,0.062500,"6"
82,"RsVr Atk Lv"," %",0.093750,0.093750,"9"
82,"RsVr Atk Lv"," %",0.125000,0.125000,"12"
82,"RsVr Atk Lv"," %",0.156250,0.156250,"15"
82,"RsVr Atk Lv"," %",0.187500,0.187500,"18"
82,"RsVr Atk Lv"," %",0.218750,0.218750,"21"
82,"RsVr Atk Lv"," %",0.250000,0.250000,"25"
82,"RsVr Atk Lv"," %",0.281250,0.281250,"28"
82,"RsVr Atk Lv"," %",0.312500,0.312500,"31"
82,"RsVr Atk Lv"," %",0.343750,0.343750,"34"
82,"RsVr Atk Lv"," %",0.375000,0.375000,"37"
82,"RsVr Atk Lv"," %",0.406250,0.406250,"40"
82,"RsVr Atk Lv"," %",0.437500,0.437500,"43"
82,"RsVr Atk Lv"," %",0.468750,0.468750,"46"
82,"RsVr Atk Lv"," %",0.500000,0.500000,"50"
82,"RsVr Atk Lv"," %",0.531250,0.531250,"53"
82,"RsVr Atk Lv"," %",0.562500,0.562500,"56"
82,"RsVr Atk Lv"," %",0.593750,0.593750,"59"
82,"RsVr Atk Lv"," %",0.625000,0.625000,"62"
82,"RsVr Atk Lv"," %",0.656250,0.656250,"65"
82,"RsVr Atk Lv"," %",0.687500,0.687500,"68"
82,"RsVr Atk Lv"," %",0.718750,0.718750,"71"
82,"RsVr Atk Lv"," %",0.750000,0.750000,"75"
82,"RsVr Atk Lv"," %",0.781250,0.781250,"78"
82,"RsVr Atk Lv"," %",0.812500,0.812500,"81"
82,"RsVr Atk Lv"," %",0.843750,0.843750,"84"
82,"RsVr Atk Lv"," %",0.875000,0.875000,"87"
82,"RsVr Atk Lv"," %",0.906250,0.906250,"90"
82,"RsVr Atk Lv"," %",0.937500,0.937500,"93"
82,"RsVr Atk Lv"," %",0.968750,0.968750,"96"
82,"RsVr Atk Lv"," %",1.000000,1.000000,"100"
83,"RsVr Dec Tm"," msec",0.000000,0.000000,"0.1"
83,"RsVr Dec Tm"," msec",0.031250,0.031250,"9.87"
83,"RsVr Dec Tm"," msec",0.062500,0.062500,"39.16"
83,"RsVr Dec Tm"," msec",0.093750,0.093750,"87.99"
83,"RsVr Dec Tm"," msec",0.125000,0.125000,"156.35"
83,"RsVr Dec Tm"," msec",0.156250,0.156250,"244.24"
83,"RsVr Dec Tm"," msec",0.187500,0.187500,"351.66"
83,"RsVr Dec Tm"," msec",0.218750,0.218750,"478.61"
83,"RsVr Dec Tm"," msec",0.250000,0.250000,"625.09"
83,"RsVr Dec Tm"," msec",0.281250,0.281250,"791.1"
83,"RsVr Dec Tm"," msec",0.312500,0.312500,"976.64"
83,"RsVr Dec Tm"," msec",0.343750,0.343750,"1181.72"
83,"RsVr Dec Tm"," msec",0.375000,0.375000,"1406.32"
83,"RsVr Dec Tm"," msec",0.406250,0.406250,"1650.46"
83,"RsVr Dec Tm"," msec",0.437500,0.437500,"1914.12"
83,"RsVr Dec Tm"," msec",0.468750,0.468750,"2197.32"
83,"RsVr Dec Tm"," msec",0.500000,0.500000,"2500.05"
83,"RsVr Dec Tm"," msec",0.531250,0.531250,"2822.31"
83,"RsVr Dec Tm"," msec",0.562500,0.562500,"3164.1"
83,"RsVr Dec Tm"," msec",0.593750,0.593750,"3525.42"
83,"RsVr Dec Tm"," msec",0.625000,0.625000,"3906.27"
83,"RsVr Dec Tm"," msec",0.656250,0.656250,"4306.65"
83,"RsVr Dec Tm"," msec",0.687500,0.687500,"4726.57"
83,"RsVr Dec Tm"," msec",0.718750,0.718750,"5166.01"
83,"RsVr Dec Tm"," msec",0.750000,0.750000,"5624.99"
83,"RsVr Dec Tm"," msec",0.781250,0.781250,"6103.49"
83,"RsVr Dec Tm"," msec",0.812500,0.812500,"6601.53"
83,"RsVr Dec Tm"," msec",0.843750,0.843750,"7119.1"
83,"RsVr Dec Tm"," msec",0.875000,0.875000,"7656.2"
83,"RsVr Dec Tm"," msec",0.906250,0.906250,"8212.83"
83,"RsVr Dec Tm"," msec",0.937500,0.937500,"8788.99"
83,"RsVr Dec Tm"," msec",0.968750,0.968750,"9384.68"
83,"RsVr Dec Tm"," msec",1.000000,1.000000,"9999.9"
84,"RsVr Dec Lv"," %",0.000000,0.000000,"0"
84,"RsVr Dec Lv"," %",0.031250,0.031250,"3"
84,"RsVr Dec Lv"," %",0.062500,0.062500,"6"
84,"RsVr Dec Lv"," %",0.093750,0.093750,"9"
84,"RsVr Dec Lv"," %",0.125000,0.125000,"12"
84,"RsVr Dec Lv"," %",0.156250,0.156250,"15"
84,"RsVr Dec Lv"," %",0.187500,0.187500,"18"
84,"RsVr Dec Lv"," %",0.218750,0.218750,"21"
84,"RsVr Dec Lv"," %",0.250000,0.250000,"25"
84,"RsVr Dec Lv"," %",0.281250,0.281250,"28"
84,"RsVr Dec Lv"," %",0.312500,0.312500,"31"
84,"RsVr Dec Lv"," %",0.343750,0.343750,"34"
84,"RsVr Dec Lv"," %",0.375000,0.375000,"37"
84,"RsVr Dec Lv"," %",0.406250,0.406250,"40"
84,"RsVr Dec Lv"," %",0.437500,0.437500,"43"
84,"RsVr Dec Lv"," %",0.468750,0.468750,"46"
84,"RsVr Dec Lv"," %",0.500000,0.500000,"50"
84,"RsVr Dec Lv"," %",0.531250,0.531250,"53"
84,"RsVr Dec Lv"," %",0.562500,0.562500,"56"
